WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	Estimates Start After
146	CHE	PPPGDP	Switzerland	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	84.826	95.745	100.237	104.755	112.087	119.555	124.277	129.274	138.068	149.811	161.504	165.572	169.549	173.143	178.929	183.229	187.876	194.967	202.33	207.95	220.092	227.968	232.976	237.462	250.476	264.829	282.04	296.259	306.076	2006
146	CHE	PPPPC	Switzerland	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"13,409.68"	"15,023.82"	"15,638.34"	"16,297.04"	"17,361.95"	"18,436.03"	"19,050.95"	"19,686.01"	"20,856.29"	"22,447.46"	"23,924.06"	"24,196.57"	"24,543.99"	"24,846.26"	"25,491.96"	"25,944.43"	"26,531.08"	"27,473.79"	"28,403.08"	"29,025.22"	"30,614.69"	"31,613.86"	"32,222.29"	"32,769.04"	"34,495.93"	"36,407.58"	"38,705.82"	"40,590.32"	"41,869.69"	2006
146	CHE	PPPSH	Switzerland	Gross domestic product based on purchasing-power-parity (PPP) share of world total	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Percent		"See notes for:  Gross domestic product, current prices (National currency)."	0.658	0.656	0.641	0.626	0.617	0.616	0.605	0.59	0.582	0.587	0.593	0.58	0.568	0.555	0.542	0.525	0.508	0.497	0.498	0.487	0.481	0.475	0.462	0.444	0.431	0.419	0.411	0.4	0.388	2005
146	CHE	PPPEX	Switzerland	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	2.18	2.076	2.084	2.058	2.056	2.045	2.065	2.061	2.05	2.038	2.049	2.087	2.082	2.083	2.066	2.039	2.005	1.97	1.954	1.938	1.918	1.888	1.864	1.843	1.802	1.751	1.724	1.697	1.685	2006
146	CHE	NID_NGDP	Switzerland	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																
146	CHE	NGSD_NGDP	Switzerland	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																
146	CHE	PCPI	Switzerland	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Swiss francs Data last updated: 09/2007	59.106	62.942	66.501	68.463	70.47	72.891	73.438	74.495	75.89	78.285	82.515	87.35	90.876	93.869	94.669	96.372	97.155	97.66	97.678	98.465	100	100.989	101.638	102.287	103.108	104.329	105.422	106.504	107.569	2006
146	CHE	PCPIPCH	Switzerland	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Average annual inflation, consumer prices (Index, 2000=100)."	4	6.5	5.7	2.9	2.9	3.4	0.8	1.4	1.9	3.2	5.4	5.9	4	3.3	0.9	1.8	0.8	0.5	0	0.8	1.6	1	0.6	0.6	0.8	1.2	1	1	1	2006
146	CHE	PCPIE	Switzerland	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		"Definition: Consumer price index, end of period Source: National Statistical Office Frequency of source data: Quarterly Latest actual data: 2006 Primary domestic currency:  Swiss francs Data last updated: 09/2007"	59.981	63.929	67.469	68.856	70.837	73.215	73.215	74.602	76.088	79.853	84.113	88.472	91.543	93.723	94.119	95.952	96.703	97.076	96.912	98.528	100	100.325	101.219	101.82	103.176	104.214	104.862	106.41	107.243	2006
146	CHE	PCPIEPCH	Switzerland	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  End of year inflation, consumer prices (Index, 2000=100)."	4.4	6.6	5.5	2.1	2.9	3.4	0	1.9	2	4.9	5.3	5.2	3.5	2.4	0.4	1.9	0.8	0.4	-0.2	1.7	1.5	0.3	0.9	0.6	1.3	1	0.6	1.5	0.8	2006
146	CHE	FLIBOR6	Switzerland	Six-month London interbank offered rate (LIBOR)		Percent																																
146	CHE	LUR	Switzerland	Unemployment rate		Percent of total labor force		"Definition: Unemployment rate, national definition Source: IMF Staff Latest actual data: 2006 Primary domestic currency:  Swiss francs Data last updated: 09/2007"	0.2	0.2	0.4	0.8	1	0.9	0.7	0.7	0.6	0.5	0.5	1	2.2	3.9	4.1	3.7	4.1	4.5	3.4	2.4	1.7	1.6	2.3	3.4	3.5	3.4	3.3	2.4	2.7	2006
146	CHE	LE	Switzerland	Employment		Persons	Millions	"Definition: Employment, national definition Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Swiss francs Data last updated: 09/2007"	3.292	3.359	3.376	3.376	3.409	3.477	3.556	3.644	3.739	3.839	3.961	4.034	4.019	3.986	3.959	3.961	3.961	3.963	4.018	4.05	4.093	4.159	4.178	4.171	4.182	4.187	4.226	4.267	4.274	2006
146	CHE	LP	Switzerland	Population		Persons	Millions	Definition: Population Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Swiss francs Data last updated: 09/2007	6.326	6.373	6.41	6.428	6.456	6.485	6.523	6.567	6.62	6.674	6.751	6.843	6.908	6.969	7.019	7.062	7.081	7.096	7.124	7.164	7.189	7.211	7.23	7.247	7.261	7.274	7.287	7.299	7.31	2006
146	CHE	GGB	Switzerland	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions	"GFS Manual Used: 2001 Basis of Recording: Cash Includes: Central Government, State Government, Local Government, Social Security Funds  Source: Ministry of Finance Latest actual data: 2006 Fiscal assumptions: Projections for 2007-08 are based on IMF staff calculations, which incorporate measures to restore balance in the Federal accounts and strengthen scoial security finances. Primary domestic currency:  Swiss francs Data last updated: 09/2007"	n/a	n/a	n/a	-1.601	-0.812	-0.163	2.956	3.081	2.692	2.407	-0.722	-7.697	-12.282	-13.897	-11.171	-7.989	-8.507	-10.336	-5.904	-2.248	9.161	0.176	-5.178	-6.048	-4.522	-0.674	3.743	3.021	-1.501	2006
146	CHE	GGB_NGDP	Switzerland	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) General government balance (National currency)."	n/a	n/a	n/a	-0.7	-0.4	-0.1	1.2	1.2	1	0.8	-0.2	-2.2	-3.5	-3.9	-3	-2.1	-2.3	-2.7	-1.5	-0.6	2.2	0	-1.2	-1.4	-1	-0.1	0.8	0.6	-0.3	2006
146	CHE	GGSB	Switzerland	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																															
146	CHE	GGSB_NPGDP	Switzerland	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																
146	CHE	GGND	Switzerland	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																															
146	CHE	GGND_NGDP	Switzerland	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																
146	CHE	GGD	Switzerland	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																															
146	CHE	GGD_NGDP	Switzerland	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																
146	CHE	BCA	Switzerland	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: Central Bank Latest actual data: 2006 Primary domestic currency:  Swiss francs Data last updated: 09/2007	0.268	2.341	3.758	3.156	3.567	4.262	5.971	6.44	7.598	5.944	8.674	10.655	15.161	19.47	17.524	21.514	21.976	25.525	26.135	29.417	30.66	19.968	23.333	41.845	47.005	50.535	58.708	65.534	64.106	2006
146	CHE	BCA_NGDPD	Switzerland	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	0.2	2.3	3.6	3.1	3.6	4.2	4.2	3.6	3.9	3.2	3.6	4.4	6	8	6.5	6.8	7.2	9.6	9.6	11	12.3	7.8	8.3	12.9	12.9	13.5	15.1	15.8	15	2006
463	SYR	NGDP_R	Syrian Arab Republic	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: National Statistical Office. Central Bureau of Statistics. Latest actual data: 2005 Base Year: 2000 Use of chain weighted prices indices: No Primary domestic currency:  Syrian pounds Data last updated: 09/2007	464.241	503.53	516.534	524.824	490.72	526.524	501.478	507.753	572.342	537.618	593.303	656.946	743.967	799.085	843.305	889.039	915.408	905.429	955.713	925.884	947.13	981.983	"1,039.78"	"1,051.42"	"1,080.37"	"1,115.88"	"1,165.08"	"1,210.34"	"1,255.63"	2005
463	SYR	NGDP_RPCH	Syrian Arab Republic	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	10.5	8.5	2.6	1.6	-6.5	7.3	-4.8	1.3	12.7	-6.1	10.4	10.7	13.2	7.4	5.5	5.4	3	-1.1	5.6	-3.1	2.3	3.7	5.9	1.1	2.8	3.3	4.4	3.9	3.7	2005
463	SYR	NGDP	Syrian Arab Republic	"Gross domestic product, current prices"	GDP is expressed in billions of national currency units.	National currency	Billions	Definition: Gross domestic product at market prices Source: National Statistical Office Latest actual data: 2005 Primary domestic currency:  Syrian pounds Data last updated: 09/2007	51.27	65.777	68.788	73.291	75.342	83.225	99.933	127.712	186.047	208.892	268.328	311.564	371.63	413.755	506.101	570.975	690.857	745.569	790.444	819.092	947.13	"1,010.15"	"1,118.11"	"1,118.04"	"1,263.82"	"1,493.61"	"1,780.88"	"1,949.11"	"2,140.71"	2005
463	SYR	NGDPD	Syrian Arab Republic	"Gross domestic product, current prices"	Values are based upon GDP in national currency and the exchange rate projections provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise.	U.S. dollars	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	12.98	16.652	17.415	18.649	19.171	21.177	25.428	32.497	16.538	9.849	12.303	14.156	13.683	13.644	15.153	16.645	17.835	16.646	16.184	16.834	19.861	21.017	22.777	22.697	25.029	28.631	34.919	37.414	39.434	2005
463	SYR	NGDP_D	Syrian Arab Republic	"Gross domestic product, deflator"	The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation.   Please note:   Data are expressed in the base year of each country's national accounts.	Index		"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency)."	11.044	13.063	13.317	13.965	15.353	15.806	19.928	25.152	32.506	38.855	45.226	47.426	49.952	51.779	60.014	64.224	75.47	82.344	82.707	88.466	100	102.869	107.533	106.336	116.98	133.85	152.855	161.038	170.489	2005
463	SYR	NGDPRPC	Syrian Arab Republic	"Gross domestic product per capita, constant prices"	GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons)."	"53,361.06"	"55,947.78"	"55,541.28"	"54,612.24"	"49,417.91"	"51,268.20"	"47,264.68"	"46,285.56"	"50,471.07"	"45,871.83"	"48,939.05"	"52,434.03"	"57,520.28"	"59,834.17"	"61,188.89"	"62,235.81"	"62,617.71"	"59,962.16"	"61,766.47"	"57,472.65"	"58,034.93"	"58,731.04"	"60,759.84"	"59,909.80"	"60,087.43"	"60,791.23"	"61,510.80"	"62,372.28"	"63,158.87"	2005
463	SYR	NGDPPC	Syrian Arab Republic	"Gross domestic product per capita, current prices"	GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"5,893.10"	"7,308.56"	"7,396.56"	"7,626.54"	"7,587.31"	"8,103.70"	"9,418.76"	"11,641.93"	"16,406.26"	"17,823.55"	"22,133.24"	"24,867.43"	"28,732.80"	"30,981.28"	"36,721.88"	"39,970.25"	"47,257.47"	"49,375.43"	"51,085.38"	"50,843.70"	"58,034.93"	"60,415.79"	"65,336.65"	"63,705.87"	"70,290.21"	"81,368.98"	"94,022.39"	"100,443.36"	"107,678.79"	2005
463	SYR	NGDPDPC	Syrian Arab Republic	"Gross domestic product per capita, current prices"	GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.	U.S. dollars	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"1,491.93"	"1,850.27"	"1,872.55"	"1,940.59"	"1,930.61"	"2,062.01"	"2,396.63"	"2,962.32"	"1,458.33"	840.337	"1,014.82"	"1,129.89"	"1,057.90"	"1,021.61"	"1,099.44"	"1,165.21"	"1,219.96"	"1,102.37"	"1,045.95"	"1,044.96"	"1,216.95"	"1,257.00"	"1,330.95"	"1,293.25"	"1,392.03"	"1,559.74"	"1,843.58"	"1,928.08"	"1,983.58"	2005
463	SYR	NGAP_NPGDP	Syrian Arab Republic	Output gap in percent of potential GDP	"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, ""IMF Estimates of Potential Output: Theory and Practice,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46."	Percent of potential GDP																																
463	SYR	PPPGDP	Syrian Arab Republic	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	15.132	17.954	19.541	20.64	20.023	22.138	21.55	22.415	26.129	25.472	29.195	33.458	38.761	42.595	45.907	49.387	51.816	52.104	55.607	54.651	57.124	60.646	65.337	67.474	71.325	76.05	81.91	87.288	92.126	2005
463	SYR	PPPPC	Syrian Arab Republic	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"1,739.28"	"1,994.89"	"2,101.21"	"2,147.78"	"2,016.45"	"2,155.59"	"2,031.07"	"2,043.32"	"2,304.12"	"2,173.37"	"2,408.21"	"2,670.44"	"2,996.87"	"3,189.41"	"3,330.95"	"3,457.25"	"3,544.41"	"3,450.58"	"3,593.83"	"3,392.39"	"3,500.22"	"3,627.18"	"3,817.99"	"3,844.67"	"3,966.92"	"4,143.08"	"4,324.46"	"4,498.22"	"4,633.99"	2005
463	SYR	PPPSH	Syrian Arab Republic	Gross domestic product based on purchasing-power-parity (PPP) share of world total	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Percent		"See notes for:  Gross domestic product, current prices (National currency)."	0.117	0.125	0.127	0.125	0.112	0.116	0.106	0.104	0.112	0.101	0.109	0.119	0.132	0.138	0.141	0.144	0.142	0.135	0.139	0.13	0.127	0.128	0.129	0.126	0.123	0.121	0.119	0.118	0.118	2005
463	SYR	PPPEX	Syrian Arab Republic	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	3.388	3.664	3.52	3.551	3.763	3.759	4.637	5.698	7.12	8.201	9.191	9.312	9.588	9.714	11.024	11.561	13.333	14.309	14.215	14.988	16.58	16.656	17.113	16.57	17.719	19.64	21.742	22.33	23.237	2005
463	SYR	NID_NGDP	Syrian Arab Republic	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																
463	SYR	NGSD_NGDP	Syrian Arab Republic	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																
463	SYR	PCPI	Syrian Arab Republic	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Syrian pounds Data last updated: 09/2007	8.095	9.584	10.952	11.608	12.705	14.841	20.212	34.649	45.044	51.974	57.749	62.946	69.933	79.165	91.299	98.349	107.074	109.097	108.057	104.058	100	103.401	102.866	108.829	113.653	121.882	134.116	143.504	153.55	2006
463	SYR	PCPIPCH	Syrian Arab Republic	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Average annual inflation, consumer prices (Index, 2000=100)."	19.3	18.4	14.3	6	9.5	16.8	36.2	71.4	30	15.4	11.1	9	11.1	13.2	15.3	7.7	8.9	1.9	-1	-3.7	-3.9	3.4	-0.5	5.8	4.4	7.2	10	7	7	2006
463	SYR	PCPIE	Syrian Arab Republic	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		"Definition: Consumer price index, end of period Source: National Statistical Office Frequency of source data: Monthly Latest actual data: 2006 Primary domestic currency:  Syrian pounds Data last updated: 09/2007"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	59.743	65.462	70.851	83.142	94.825	103.683	108.788	110.534	108.057	104.058	100	103.401	102.869	107.83	118.61	124.447	139.239	134.795	141.534	2006
463	SYR	PCPIEPCH	Syrian Arab Republic	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  End of year inflation, consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9.6	8.2	17.3	14.1	9.3	4.9	1.6	-2.2	-3.7	-3.9	3.4	-0.5	4.8	10	4.9	11.9	-3.2	5	2006
463	SYR	FLIBOR6	Syrian Arab Republic	Six-month London interbank offered rate (LIBOR)		Percent																																
463	SYR	LUR	Syrian Arab Republic	Unemployment rate		Percent of total labor force																																
463	SYR	LE	Syrian Arab Republic	Employment		Persons	Millions																															
463	SYR	LP	Syrian Arab Republic	Population		Persons	Millions	Definition: Population Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Syrian pounds Data last updated: 09/2007	8.7	9	9.3	9.61	9.93	10.27	10.61	10.97	11.34	11.72	12.123	12.529	12.934	13.355	13.782	14.285	14.619	15.1	15.473	16.11	16.32	16.72	17.113	17.55	17.98	18.356	18.941	19.405	19.88	2006
463	SYR	GGB	Syrian Arab Republic	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions																															
463	SYR	GGB_NGDP	Syrian Arab Republic	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP																																
463	SYR	GGSB	Syrian Arab Republic	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																															
